pair_id,variant,actual_person,subject,prefix_text,target_form,layer,correct_candidate_form,correct_candidate_type,correct_candidate_tokens,correct_candidate_token_ids,correct_score_sum,best_wrong_score_sum,person_margin_sum,correct_form_rank_sum,best_wrong_person_sum,best_wrong_form_sum,selected_person_sum,selected_form_sum,selected_is_correct_sum,correct_score_mean,best_wrong_score_mean,person_margin_mean,correct_form_rank_mean,best_wrong_person_mean,best_wrong_form_mean,selected_person_mean,selected_form_mean,selected_is_correct_mean,condition,condition_label,cue_type
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,11,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-10.410370707511902,-9.872924566268921,-0.537446141242981,2,3s,dinleniyor,3s,dinleniyor,False,-3.470123569170634,-4.6208681265513105,1.1507445573806767,1,2p,dinleniyorsunuz,2s,dinleniyorsun,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,0,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-919.4236631393433,-915.8645830154419,-3.559080123901367,4,1s,dinleniyorum,1s,dinleniyorum,False,-459.71183156967163,-457.93229150772095,-1.7795400619506836,5,1s,dinleniyorum,1s,dinleniyorum,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,1,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-716.0471677780151,-710.7603349685669,-5.286832809448242,3,1s,dinleniyorum,1s,dinleniyorum,False,-358.02358388900757,-239.022165770332,-119.00141811867556,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,2,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-691.2033100128174,-687.0879740715027,-4.115335941314697,4,1s,dinleniyorum,1s,dinleniyorum,False,-345.6016550064087,-230.62914925813675,-114.97250574827194,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,3,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-578.203236579895,-574.6908292770386,-3.5124073028564453,5,1s,dinleniyorum,1s,dinleniyorum,False,-289.1016182899475,-192.52322840690613,-96.57838988304138,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,4,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-525.8472957611084,-522.7609539031982,-3.0863418579101562,6,3s,dinleniyor,3s,dinleniyor,False,-262.9236478805542,-174.66198893388113,-88.26165894667307,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,5,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-414.0045051574707,-411.55875873565674,-2.445746421813965,4,1s,dinleniyorum,1s,dinleniyorum,False,-207.00225257873535,-138.44090072313944,-68.56135185559592,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,6,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-414.6900463104248,-413.86925745010376,-0.8207888603210449,4,1s,dinleniyorum,1s,dinleniyorum,False,-207.3450231552124,-138.9573508898417,-68.3876722653707,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,7,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-292.1636276245117,-291.07776498794556,-1.085862636566162,4,3s,dinleniyor,3s,dinleniyor,False,-146.08181381225586,-97.8228485584259,-48.258965253829956,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,8,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-144.03456926345825,-145.4243688583374,1.3897995948791504,1,3s,dinleniyor,3p,dinleniyorlar,True,-72.01728463172913,-49.989587465922035,-22.02769716580709,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,9,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-35.93452262878418,-38.481833934783936,2.547311305999756,1,1p,dinleniyoruz,3p,dinleniyorlar,True,-17.96726131439209,-14.730698744455973,-3.236562569936117,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,10,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-10.111732959747314,-11.790820598602295,1.6790876388549805,1,1p,dinleniyoruz,3p,dinleniyorlar,True,-5.055866479873657,-5.330841700236003,0.2749752203623457,1,2p,dinleniyorsunuz,3p,dinleniyorlar,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3p,prior_predicate_person,3p,,Az önce geldiler. Biraz ,dinleniyorlar,11,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-9.85441255569458,-10.455152034759521,0.6007394790649414,1,1p,dinleniyoruz,3p,dinleniyorlar,True,-4.92720627784729,-5.005427837371826,0.07822155952453613,1,2p,dinleniyorsunuz,3p,dinleniyorlar,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,0,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-939.9424295425415,-939.1646175384521,-0.7778120040893555,2,1s,dinleniyorum,1s,dinleniyorum,False,-469.97121477127075,-462.06609598795575,-7.905118783315004,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,1,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-717.6570463180542,-711.5985879898071,-6.05845832824707,4,1s,dinleniyorum,1s,dinleniyorum,False,-358.8285231590271,-239.29156775275865,-119.53695540626845,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,2,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-691.4622316360474,-687.3249101638794,-4.137321472167969,3,1s,dinleniyorum,1s,dinleniyorum,False,-345.7311158180237,-230.75107820828757,-114.98003760973612,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,3,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-581.248354434967,-579.3053255081177,-1.9430289268493652,3,1s,dinleniyorum,1s,dinleniyorum,False,-290.6241772174835,-194.09046975771585,-96.53370745976767,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,4,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-494.71351623535156,-494.86828660964966,0.1547703742980957,1,1s,dinleniyorum,3s,dinleniyor,True,-247.35675811767578,-165.26839665571848,-82.0883614619573,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,5,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-369.5876326560974,-368.82646560668945,-0.761167049407959,2,1s,dinleniyorum,1s,dinleniyorum,False,-184.7938163280487,-124.14742819468181,-60.6463881333669,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,6,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-420.3296117782593,-418.67154121398926,-1.6580705642700195,3,1s,dinleniyorum,1s,dinleniyorum,False,-210.16480588912964,-140.7793844540914,-69.38542143503824,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,7,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-238.40852403640747,-237.76494789123535,-0.6435761451721191,2,1s,dinleniyorum,1s,dinleniyorum,False,-119.20426201820374,-79.90651973088582,-39.29774228731792,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,8,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-115.6951117515564,-114.6984510421753,-0.9966607093811035,3,1s,dinleniyorum,1s,dinleniyorum,False,-57.8475558757782,-39.50339984893799,-18.34415602684021,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,9,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-52.668736696243286,-51.53441047668457,-1.1343262195587158,2,1s,dinleniyorum,1s,dinleniyorum,False,-26.334368348121643,-18.54288872083028,-7.791479627291363,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,10,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-11.985194206237793,-10.843061923980713,-1.14213228225708,2,1s,dinleniyorum,1s,dinleniyorum,False,-5.9925971031188965,-4.779475847880046,-1.2131212552388506,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,3s,,Az önce geldi. Biraz ,dinleniyor,11,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-11.747228622436523,-10.232919692993164,-1.5143089294433594,3,1s,dinleniyorum,1s,dinleniyorum,False,-5.873614311218262,-4.747039794921875,-1.1265745162963867,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
